order_id,customer_id,order_value,cancellation_reason,cancelled,device_type,shipping_method,customer_tenure_days,order_date,product_type
3813,C1902,714.58,Other,0,Mobile,Standard,1823,2024-11-09,Clothing
3814,C2259,,Other,0,Mobile,Standard,584,2024-06-07,Home
3815,C0406,268.92,Out of Stock,0,Mobile,Standard,1232,2024-01-11,Electronics
3816,C0664,101.33,Payment Issue,0,Mobile,Express,1634,2024-02-11,Clothing
3817,C1133,317.02,Other,0,Mobile,Express,879,2024-08-22,Beauty
3818,C1100,39.41,Out of Stock,0,Tablet,Standard,897,2024-05-10,Toys
3819,C0542,734.9,Changed Mind,0,Mobile,Standard,1566,2024-07-03,Electronics
3820,C1338,541.76,Customer Service,0,Desktop,Standard,847,2024-01-14,Clothing
3821,C0998,792.69,Changed Mind,0,Desktop,Standard,1568,2024-10-28,Clothing
3822,C1141,707.43,Payment Issue,0,Mobile,Standard,724,2024-09-10,Beauty
3823,C2975,383.66,Customer Service,0,Tablet,Standard,656,2024-05-26,Electronics
3824,C0868,420.55,Out of Stock,0,Mobile,Standard,610,2024-02-29,Electronics
3825,C2067,160.56,Changed Mind,0,Desktop,Standard,1333,2024-10-18,Electronics
3826,C0432,375.01,Changed Mind,0,Desktop,Standard,1023,2024-06-08,Clothing
3827,C0740,723.39,Out of Stock,0,Mobile,Standard,946,2024-01-26,Electronics
3828,C1374,50.17,Payment Issue,0,Mobile,Express,179,2024-03-05,Clothing
3829,C0183,692.21,Changed Mind,0,Desktop,Standard,646,2024-03-10,Clothing
3830,C2161,279.35,Shipping Delay,0,Mobile,Express,437,2024-06-21,Electronics
3831,C1207,720.62,Other,1,Mobile,Standard,1500,2024-08-12,Home
3832,C2529,753.3,Out of Stock,0,Desktop,Standard,394,2024-06-01,Toys
3833,C1170,539.98,Product Quality,0,Desktop,Standard,1725,2024-02-09,Toys
3834,C0831,534.89,Product Quality,0,Mobile,Standard,1565,2024-05-25,Home
3835,C1652,367.68,Shipping Delay,1,Mobile,Standard,593,2024-12-31,Electronics
3836,C1137,670.08,Payment Issue,0,Mobile,Standard,56,2024-04-07,Clothing
3837,C2811,769.67,Other,0,Mobile,Standard,1197,2024-09-04,Beauty
3838,C0476,622.31,Changed Mind,0,Mobile,Express,1743,2024-01-12,Home
3839,C2811,501.33,Payment Issue,0,Tablet,Express,325,2024-01-24,Toys
3840,C1327,489.37,Payment Issue,1,Mobile,Standard,321,2024-08-12,Toys
3841,C0971,681.08,Product Quality,0,Mobile,Standard,182,2024-09-01,Clothing
3842,C1020,437.55,Payment Issue,0,Desktop,Express,234,2024-06-19,Toys
3843,C1142,645.05,Payment Issue,1,Mobile,Standard,618,2024-02-01,Toys
3844,C1837,412.02,Shipping Delay,0,Mobile,Standard,1209,2024-04-23,Clothing
3845,C0161,59.33,Other,0,Desktop,Standard,265,2024-07-27,Electronics
3846,C2449,313.32,Shipping Delay,0,Desktop,Standard,1667,2024-10-29,Toys
3847,C0198,361.11,Payment Issue,0,Desktop,Standard,1008,2024-02-04,Electronics
3848,C1284,121.88,Payment Issue,0,Desktop,Standard,841,2024-07-23,Beauty
3849,C0660,,Shipping Delay,1,Mobile,Standard,328,2024-09-22,Electronics
3850,C1776,433.02,Payment Issue,0,Desktop,Standard,1388,2024-03-05,Clothing
3851,C1071,77.26,Shipping Delay,0,Mobile,Standard,682,2024-04-07,Clothing
3852,C2011,249.33,Payment Issue,0,Mobile,Standard,23,2024-07-03,Clothing
3853,C0399,598.23,Other,0,Mobile,Standard,1284,2024-08-25,Toys
3854,C1734,771.9,Out of Stock,0,Mobile,Standard,1378,2024-09-22,Home
3855,C1583,577.12,Payment Issue,0,Mobile,Standard,195,2024-08-19,Toys
3856,C2126,,Other,0,Mobile,Standard,610,2024-04-18,Electronics
3857,C2172,561.69,Changed Mind,1,Mobile,Standard,1513,2024-06-26,Beauty
3858,C0075,242.1,Changed Mind,0,Mobile,Standard,1356,2024-09-05,Beauty
3859,C2185,540.92,Customer Service,0,Desktop,Standard,612,2024-11-19,Beauty
3860,C0602,564.7,Changed Mind,0,Desktop,Standard,631,2024-12-25,Beauty
3861,C0837,303.66,Changed Mind,0,Mobile,Standard,320,2024-01-05,Home
3862,C1529,23.99,Changed Mind,0,Mobile,Standard,1470,2024-06-05,Beauty
3863,C0500,565.53,Payment Issue,0,Mobile,Standard,1400,2024-08-17,Toys
3864,C1597,27.14,Payment Issue,0,Mobile,Standard,202,2024-04-25,Beauty
3865,C0138,508.64,Product Quality,0,Desktop,Standard,1113,2024-09-17,Clothing
3866,C2098,139.26,Shipping Delay,0,Mobile,Standard,1730,2024-11-11,Electronics
3867,C1795,456.83,Changed Mind,1,Mobile,Express,176,2024-11-16,Toys
3868,C0973,408.09,Changed Mind,0,Mobile,Standard,626,2024-05-06,Home
3869,C1643,20.68,Other,0,Desktop,Standard,31,2024-01-28,Toys
3870,C1886,296.66,Other,0,Mobile,Standard,945,2024-12-04,Clothing
3871,C2302,484.86,Out of Stock,0,Desktop,Standard,726,2024-08-15,Beauty
3872,C2029,680.4,Customer Service,0,Mobile,Standard,953,2024-05-08,Beauty
3873,C2758,712.03,Product Quality,1,Desktop,Standard,819,2024-01-29,Home
3874,C1901,392.24,Changed Mind,0,Tablet,Standard,790,2024-06-27,Electronics
3875,C2611,585.45,Payment Issue,0,Mobile,Express,242,2024-06-12,Beauty
3876,C2805,260.0,Payment Issue,0,Desktop,Standard,1821,2024-06-08,Home
3877,C1450,280.33,Customer Service,0,Desktop,Standard,69,2024-11-15,Beauty
3878,C0547,163.63,Product Quality,0,Desktop,Standard,1014,2024-10-14,Toys
3879,C0922,453.94,Shipping Delay,0,Desktop,Standard,1094,2024-09-21,Home
3880,C0581,258.51,Payment Issue,0,Mobile,Standard,1646,2024-10-23,Home
3881,C1373,76.65,Shipping Delay,0,Mobile,Standard,157,2024-01-25,Home
3882,C1957,551.15,Product Quality,1,Tablet,Standard,548,2024-05-24,Beauty
3883,C2004,569.13,Other,0,Mobile,Standard,325,2024-06-23,Home
3884,C2097,,Payment Issue,0,Tablet,Standard,1058,2024-01-08,Toys
3885,C2965,70.61,Shipping Delay,0,Mobile,Standard,1503,2024-11-09,Electronics
3886,C0704,346.78,Payment Issue,1,Mobile,Standard,459,2024-04-18,Electronics
3887,C2309,359.45,Product Quality,0,Desktop,Express,415,2024-05-08,Clothing
3888,C2404,538.25,Shipping Delay,0,Desktop,Standard,570,2024-01-02,Toys
3889,C1626,259.18,Payment Issue,0,Mobile,Standard,885,2024-01-10,Toys
3890,C0638,549.25,Product Quality,1,Mobile,Standard,1442,2024-12-12,Home
3891,C2791,698.48,Payment Issue,0,Desktop,Standard,510,2024-04-26,Clothing
3892,C1010,197.61,Customer Service,0,Tablet,Express,367,2024-11-14,Toys
3893,C2979,783.35,Changed Mind,0,Desktop,Standard,911,2024-01-11,Toys
3894,C0641,315.23,Shipping Delay,0,Mobile,Standard,882,2024-04-05,Toys
3895,C2840,221.13,Other,1,Mobile,Standard,206,2024-04-02,Beauty
3896,C2660,342.99,Changed Mind,0,Tablet,Standard,1384,2024-04-11,Toys
3897,C1862,84.57,Out of Stock,0,Mobile,Standard,1459,2024-04-07,Beauty
3898,C2857,109.31,Out of Stock,0,Mobile,Standard,577,2024-10-08,Toys
3899,C1206,337.4,Payment Issue,1,Mobile,Standard,1797,2024-10-21,Electronics
3900,C0686,612.33,Out of Stock,0,Mobile,Standard,1293,2024-12-13,Beauty
3901,C1852,721.25,Product Quality,0,Mobile,Standard,1256,2024-06-04,Beauty
3902,C0188,535.21,Other,0,Mobile,Standard,668,2024-05-24,Home
3903,C1620,93.12,Other,0,Desktop,Standard,105,2024-12-29,Toys
3904,C1688,540.9,Out of Stock,0,Mobile,Express,665,2024-07-29,Clothing
3905,C0985,511.99,Product Quality,0,Mobile,Standard,1041,2024-06-03,Clothing
3906,C0548,646.55,Customer Service,0,Mobile,Express,1518,2024-08-29,Clothing
3907,C2773,661.95,Out of Stock,1,Tablet,Standard,259,2024-03-16,Clothing
3908,C2974,695.88,Payment Issue,0,Desktop,Standard,1508,2024-11-18,Electronics
3909,C1432,337.16,Changed Mind,0,Mobile,Standard,312,2024-06-23,Clothing
3910,C0876,,Customer Service,0,Mobile,Standard,630,2024-04-20,Home
3911,C0618,221.92,Out of Stock,0,Mobile,Standard,1125,2024-01-18,Clothing
3912,C2462,799.48,Product Quality,0,Desktop,Express,536,2024-10-17,Home
3913,C1366,148.51,Payment Issue,0,Mobile,Standard,1203,2024-09-30,Beauty
3914,C1244,17.99,Other,0,Mobile,Standard,1533,2024-08-25,Toys
3915,C0903,127.56,Changed Mind,1,Desktop,Express,1500,2024-07-16,Clothing
3916,C0163,622.94,Shipping Delay,0,Desktop,Standard,673,2024-06-10,Home
3917,C1975,362.96,Payment Issue,0,Mobile,Standard,1423,2024-07-18,Home
3918,C0270,363.53,Payment Issue,1,Mobile,Standard,349,2024-08-21,Toys
3919,C0632,764.47,Product Quality,0,Mobile,Standard,214,2024-12-05,Beauty
3920,C0906,736.51,Other,0,Mobile,Standard,1406,2024-02-12,Clothing
3921,C2015,255.84,Changed Mind,0,Mobile,Express,1147,2024-03-22,Home
3922,C1642,175.16,Payment Issue,0,Tablet,Standard,1315,2024-01-27,Clothing
3923,C0205,680.3,Changed Mind,0,Mobile,Standard,1691,2024-10-30,Electronics
3924,C0582,725.76,Payment Issue,0,Desktop,Express,1728,2024-03-09,Home
3925,C1580,437.86,Payment Issue,0,Mobile,Standard,327,2024-07-17,Beauty
3926,C0841,507.24,Product Quality,0,Mobile,Standard,1588,2024-08-03,Toys
3927,C1837,212.96,Other,1,Desktop,Standard,1705,2024-05-03,Home
3928,C1252,642.63,Payment Issue,0,Desktop,Standard,846,2024-01-16,Electronics
3929,C1720,509.38,Out of Stock,1,Tablet,Standard,97,2024-05-05,Toys
3930,C1643,407.78,Changed Mind,0,Mobile,Express,658,2024-01-14,Beauty
3931,C2644,57.49,Payment Issue,0,Mobile,Standard,299,2024-02-08,Clothing
3932,C2298,733.59,Payment Issue,0,Mobile,Standard,29,2024-07-17,Clothing
3933,C0875,496.21,Out of Stock,0,Mobile,Standard,1097,2024-04-17,Home
3934,C1465,162.23,Payment Issue,0,Mobile,Standard,171,2024-09-24,Toys
3935,C2244,489.05,Changed Mind,1,Desktop,Standard,1017,2024-12-18,Electronics
3936,C0690,545.2,Payment Issue,0,Mobile,Standard,922,2024-11-06,Electronics
3937,C2011,425.36,Changed Mind,0,Tablet,Standard,83,2024-02-09,Beauty
3938,C2687,577.3,Payment Issue,0,Mobile,Standard,984,2024-12-12,Toys
3939,C1423,469.35,Other,0,Desktop,Standard,1608,2024-09-25,Toys
3940,C2002,758.74,Product Quality,1,Mobile,Standard,1767,2024-03-09,Clothing
3941,C0672,52.42,Other,0,Mobile,Standard,1313,2024-05-31,Beauty
3942,C1172,93.93,Changed Mind,0,Desktop,Standard,638,2024-07-05,Beauty
3943,C1496,,Changed Mind,0,Mobile,Standard,84,2024-12-17,Beauty
3944,C0944,555.24,Changed Mind,0,Desktop,Standard,1277,2024-08-28,Toys
3945,C2247,520.02,Payment Issue,0,Mobile,Standard,663,2024-08-14,Clothing
3946,C1450,714.73,Product Quality,0,Desktop,Standard,518,2024-07-22,Beauty
3947,C2540,588.97,Changed Mind,0,Desktop,Standard,1475,2024-09-23,Clothing
3948,C0896,411.6,Changed Mind,0,Mobile,Standard,1330,2024-04-27,Beauty
3949,C2190,793.55,Out of Stock,0,Mobile,Standard,1671,2024-11-12,Toys
3950,C1337,220.23,Changed Mind,0,Mobile,Standard,183,2024-10-18,Clothing
3951,C0165,668.22,Other,0,Mobile,Standard,972,2024-08-09,Home
3952,C2362,347.16,Changed Mind,0,Mobile,Standard,1337,2024-03-03,Beauty
3953,C2069,522.5,Shipping Delay,0,Mobile,Standard,340,2024-01-05,Toys
3954,C1106,584.54,Changed Mind,0,Mobile,Standard,226,2024-11-29,Clothing
3955,C1754,510.67,Other,0,Tablet,Standard,836,2024-10-18,Electronics
3956,C2353,121.0,Changed Mind,0,Mobile,Standard,1779,2024-05-24,Toys
3957,C1939,359.93,Shipping Delay,0,Tablet,Standard,263,2024-05-29,Toys
3958,C0371,453.54,Payment Issue,1,Mobile,Standard,449,2024-06-07,Electronics
3959,C1881,680.74,Product Quality,0,Desktop,Standard,1274,2024-09-25,Electronics
3960,C0853,360.48,Changed Mind,1,Mobile,Standard,1431,2024-11-14,Home
3961,C0384,735.81,Changed Mind,0,Mobile,Standard,169,2024-01-11,Home
3962,C1932,357.9,Other,0,Desktop,Express,565,2024-03-09,Home
3963,C2493,443.54,Other,0,Tablet,Standard,131,2024-07-10,Toys
3964,C0425,639.07,Changed Mind,0,Mobile,Standard,826,2024-04-11,Toys
3965,C2209,470.62,Customer Service,0,Tablet,Standard,605,2024-02-01,Toys
3966,C0629,768.57,Payment Issue,0,Desktop,Standard,1069,2024-07-20,Home
3967,C0895,531.67,Customer Service,1,Tablet,Standard,349,2024-09-22,Clothing
3968,C2538,422.94,Shipping Delay,0,Mobile,Standard,98,2024-04-17,Toys
3969,C2375,28.64,Out of Stock,0,Tablet,Standard,1769,2024-02-23,Toys
3970,C0598,,Other,0,Desktop,Standard,1804,2024-12-03,Toys
3971,C2337,,Customer Service,0,Mobile,Standard,1060,2024-07-08,Home
3972,C0593,601.0,Changed Mind,0,Mobile,Standard,1461,2024-08-26,Beauty
3973,C1688,174.54,Product Quality,0,Mobile,Express,1008,2024-12-08,Home
3974,C0573,172.12,Payment Issue,0,Mobile,Standard,74,2024-12-03,Beauty
3975,C2076,159.72,Customer Service,0,Desktop,Standard,57,2024-10-17,Home
3976,C2091,109.24,Shipping Delay,0,Desktop,Express,1042,2024-11-18,Clothing
3977,C1705,255.7,Payment Issue,0,Desktop,Express,401,2024-11-16,Clothing
3978,C2471,709.88,Shipping Delay,0,Mobile,Standard,187,2024-09-29,Toys
3979,C0177,622.19,Out of Stock,1,Mobile,Standard,138,2024-02-11,Home
3980,C0529,590.85,Out of Stock,0,Mobile,Standard,142,2024-07-16,Beauty
3981,C1634,639.9,Changed Mind,0,Desktop,Standard,107,2024-04-30,Beauty
3982,C0966,222.84,Changed Mind,0,Mobile,Standard,220,2024-11-29,Clothing
3983,C1518,711.08,Product Quality,1,Mobile,Standard,144,2024-10-10,Toys
3984,C0198,118.47,Changed Mind,0,Mobile,Standard,857,2024-10-21,Beauty
3985,C2658,275.71,Changed Mind,0,Mobile,Standard,509,2024-06-30,Home
3986,C2890,473.53,Shipping Delay,0,Mobile,Standard,375,2024-04-09,Toys
3987,C0853,91.3,Payment Issue,1,Mobile,Standard,4,2024-01-11,Home
3988,C1538,586.8,Out of Stock,0,Tablet,Standard,387,2024-08-20,Home
3989,C2070,315.92,Out of Stock,0,Mobile,Standard,567,2024-04-26,Clothing
3990,C1081,629.68,Shipping Delay,0,Desktop,Standard,1790,2024-03-04,Home
3991,C2890,399.39,Changed Mind,0,Mobile,Standard,983,2024-06-24,Electronics
3992,C0098,152.89,Changed Mind,0,Desktop,Express,1757,2024-03-23,Toys
3993,C1904,590.46,Changed Mind,0,Mobile,Standard,559,2024-01-02,Electronics
3994,C0435,209.19,Customer Service,0,Desktop,Express,1186,2024-10-25,Home
3995,C0637,397.74,Payment Issue,0,Desktop,Standard,1771,2024-08-04,Home
3996,C0588,69.67,Other,0,Mobile,Express,1783,2024-08-29,Clothing
3997,C0344,498.11,Shipping Delay,0,Tablet,Standard,364,2024-10-23,Clothing
3998,C1318,536.03,Other,1,Mobile,Standard,416,2024-02-29,Clothing
3999,C1980,309.15,Changed Mind,0,Desktop,Standard,1532,2024-07-21,Clothing
4000,C0571,763.99,Changed Mind,1,Mobile,Standard,1635,2024-02-09,Beauty
4001,C0611,700.59,Other,0,Tablet,Standard,20,2024-11-10,Clothing
4002,C1728,569.27,Payment Issue,0,Desktop,Standard,613,2024-02-14,Home
4003,C2291,573.79,Payment Issue,0,Mobile,Standard,516,2024-10-24,Home
4004,C1855,209.4,Changed Mind,0,Mobile,Express,1220,2024-04-28,Toys
4005,C2609,528.88,Other,1,Desktop,Standard,660,2024-05-10,Electronics
4006,C0960,166.58,Shipping Delay,0,Desktop,Standard,1368,2024-10-06,Beauty
4007,C2080,123.76,Out of Stock,0,Tablet,Standard,329,2024-02-19,Beauty
4008,C2439,799.58,Product Quality,0,Mobile,Standard,377,2024-03-28,Toys
4009,C2325,501.68,Changed Mind,0,Mobile,Standard,1234,2024-01-21,Toys
4010,C0532,350.48,Product Quality,0,Mobile,Express,159,2024-08-19,Clothing
4011,C1178,237.65,Changed Mind,0,Mobile,Standard,657,2024-02-12,Toys
4012,C2431,487.1,Customer Service,0,Mobile,Standard,1593,2024-01-23,Beauty
4013,C1092,49.18,Changed Mind,0,Mobile,Standard,353,2024-08-03,Electronics
4014,C1902,84.8,Changed Mind,0,Mobile,Standard,1263,2024-10-03,Electronics
4015,C0884,35.96,Out of Stock,0,Mobile,Standard,78,2024-07-12,Beauty
4016,C2262,404.34,Changed Mind,0,MOBILE,Standard,151,2024-08-02,Clothing
4017,C1679,484.48,Shipping Delay,0,Desktop,Standard,516,2024-06-27,Electronics
4018,C2424,59.36,Changed Mind,1,Mobile,Express,382,2024-05-22,Electronics
4019,C2792,579.77,Payment Issue,0,Mobile,Standard,692,2024-11-09,Clothing
4020,C2261,192.01,Out of Stock,0,Mobile,Standard,351,2024-01-26,Electronics
4021,C2127,551.31,Out of Stock,0,Mobile,Standard,1224,2024-08-05,Home
4022,C1750,785.7,Payment Issue,0,Tablet,Standard,950,2024-02-28,Beauty
4023,C2676,555.97,Out of Stock,0,Mobile,Standard,132,2024-12-11,Electronics
4024,C2652,707.72,Changed Mind,0,Desktop,Standard,633,2024-02-14,Electronics
4025,C0782,759.08,Changed Mind,0,Mobile,Standard,168,2024-08-11,Clothing
4026,C2728,394.53,Changed Mind,0,Desktop,Standard,865,2024-12-15,Electronics
4027,C2106,564.84,Other,1,Mobile,Express,390,2024-09-12,Clothing
4028,C0881,683.06,Shipping Delay,1,Mobile,Standard,1408,2024-04-19,Beauty
4029,C0447,291.72,Changed Mind,0,Desktop,Standard,819,2024-11-15,Home
4030,C2114,216.5,Shipping Delay,0,Mobile,Standard,97,2024-12-05,Toys
4031,C1784,757.81,Customer Service,0,Desktop,Standard,1817,2024-09-06,Beauty
4032,C1278,583.78,Changed Mind,0,Mobile,Standard,1400,2024-03-17,Electronics
4033,C1992,183.55,Customer Service,0,Desktop,Standard,991,2024-10-09,Home
4034,C1068,364.78,Payment Issue,0,Tablet,Standard,779,2024-03-27,Toys
4035,C1578,639.2,Customer Service,0,Tablet,Standard,339,2024-09-06,Toys
4036,C1012,442.18,Out of Stock,0,Mobile,Standard,1554,2024-07-26,Electronics
4037,C2275,523.46,Payment Issue,0,Mobile,Standard,131,2024-06-07,Toys
4038,C0774,605.48,Changed Mind,0,Tablet,Standard,1631,2024-01-12,Toys
4039,C2727,501.39,Other,0,Desktop,Standard,209,2024-08-12,Beauty
4040,C1815,436.66,Product Quality,1,Mobile,Standard,1028,2024-12-23,Beauty
4041,C2649,602.2,Out of Stock,0,Mobile,Standard,376,2024-10-27,Toys
4042,C2427,584.77,Payment Issue,1,Mobile,Express,639,2024-02-01,Clothing
4043,C1202,507.6,Changed Mind,0,Tablet,Standard,1077,2024-02-23,Electronics
4044,C1451,294.23,Changed Mind,0,Mobile,Standard,1521,2024-08-29,Clothing
4045,C2757,330.59,Payment Issue,0,Mobile,Standard,1221,2024-04-24,Clothing
4046,C0307,776.65,Out of Stock,0,Desktop,Standard,440,2024-10-14,Toys
4047,C0779,98.78,Other,0,Tablet,Standard,1741,2024-04-13,Electronics
4048,C2552,222.12,Shipping Delay,0,Desktop,Standard,1203,2024-11-06,Clothing
4049,C2316,399.0,Payment Issue,0,Mobile,Standard,240,2024-10-23,Beauty
4050,C0008,671.02,Out of Stock,0,Mobile,Standard,1809,2024-05-06,Beauty
4051,C2556,139.3,Other,0,Tablet,Standard,1343,2024-02-09,Electronics
4052,C0476,228.79,Product Quality,0,Desktop,Express,500,2024-03-12,Clothing
4053,C1321,61.98,Shipping Delay,0,Desktop,Express,1673,2024-08-22,Home
4054,C2212,567.73,Other,1,Desktop,Standard,22,2024-09-03,Home
4055,C0485,198.19,Product Quality,0,Mobile,Standard,631,2024-10-20,Electronics
4056,C2615,317.05,Payment Issue,0,Desktop,Express,1650,2024-09-03,Electronics
4057,C0905,360.52,Changed Mind,1,Mobile,Standard,1016,2024-11-07,Home
4058,C0559,714.14,Other,0,Mobile,Express,1617,2024-02-03,Clothing
4059,C1968,334.95,Out of Stock,0,Desktop,Standard,1731,2024-05-08,Clothing
4060,C2286,124.73,Payment Issue,0,Mobile,Standard,1203,2024-01-10,Toys
4061,C1128,424.21,Out of Stock,0,Mobile,Standard,174,2024-06-16,Electronics
4062,C1234,770.74,Shipping Delay,0,Mobile,Standard,197,2024-09-28,Clothing
4063,C2602,490.07,Other,0,Mobile,Standard,1561,2024-08-03,Home
4064,C2876,,Changed Mind,0,Desktop,Standard,1477,2024-08-27,Home
4065,C0468,674.47,Out of Stock,0,Desktop,Standard,98,2024-01-14,Beauty
4066,C2434,38.41,Other,0,Mobile,Standard,744,2024-03-30,Clothing
4067,C2823,530.14,Changed Mind,1,Mobile,Standard,1450,2024-01-18,Toys
4068,C0848,236.55,Payment Issue,0,Mobile,Standard,452,2024-12-05,Toys
4069,C2435,452.1,Other,1,Mobile,Standard,1214,2024-06-17,Electronics
4070,C2925,230.68,Out of Stock,0,Desktop,Standard,973,2024-02-25,Beauty
4071,C0259,285.61,Out of Stock,0,Mobile,Express,1601,2024-06-12,Home
4072,C0283,739.3,Shipping Delay,0,Desktop,Standard,1781,2024-05-31,Home
4073,C1650,173.25,Payment Issue,0,Mobile,Standard,498,2024-03-30,Electronics
4074,C1899,700.55,Other,0,Mobile,Standard,1639,2024-10-11,Toys
4075,C0040,34.06,Changed Mind,0,Mobile,Standard,1214,2024-01-22,Toys
4076,C2534,81.79,Changed Mind,0,Mobile,Express,140,2024-09-23,Home
4077,C2977,685.19,Payment Issue,0,Desktop,Standard,1714,2024-10-23,Electronics
4078,C2268,508.14,Changed Mind,0,Mobile,Standard,772,2024-09-02,Clothing
4079,C1015,600.32,Customer Service,0,Mobile,Standard,174,2024-05-18,Beauty
4080,C0613,175.44,Product Quality,0,Tablet,Standard,419,2024-02-21,Toys
4081,C2976,434.3,Other,0,Desktop,Standard,675,2024-03-07,Toys
4082,C1916,592.4,Changed Mind,0,Mobile,Standard,1457,2024-03-25,Toys
4083,C0688,505.58,Product Quality,0,Tablet,Standard,1463,2024-09-06,Clothing
4084,C0613,382.64,Out of Stock,0,Mobile,Standard,1554,2024-11-26,Clothing
4085,C2308,768.23,Customer Service,0,Desktop,Standard,531,2024-05-02,Beauty
4086,C2414,544.16,Product Quality,0,Mobile,Standard,917,2024-07-20,Toys
4087,C1782,727.12,Changed Mind,1,Desktop,Standard,1822,2024-01-06,Home
4088,C1811,586.52,Changed Mind,0,Mobile,Standard,360,2024-12-02,Toys
4089,C2592,,Changed Mind,0,Mobile,Standard,1774,2024-07-17,Beauty
4090,C2697,73.21,Out of Stock,1,Desktop,Standard,445,2024-08-11,Beauty
4091,C1548,293.98,Other,1,Desktop,Express,555,2024-01-13,Home
4092,C1931,688.11,Payment Issue,1,Desktop,Standard,707,2024-01-06,Clothing
4093,C2862,193.76,Payment Issue,0,Desktop,Standard,1730,2024-04-30,Home
4094,C1153,101.25,Payment Issue,0,Mobile,Standard,1380,2024-02-14,Beauty
4095,C0575,267.62,Product Quality,0,Mobile,Express,560,2024-12-27,Home
4096,C1911,184.15,Changed Mind,0,Desktop,Standard,996,2024-01-26,Toys
4097,C1013,740.98,Payment Issue,0,Desktop,Standard,58,2024-01-04,Beauty
4098,C0670,695.69,Changed Mind,0,Mobile,Express,1667,2024-10-19,Clothing
4099,C0269,404.75,Shipping Delay,1,Mobile,Standard,884,2024-10-03,Clothing
4100,C1284,58.46,Out of Stock,0,Mobile,Standard,1190,2024-10-10,Home
4101,C0924,574.5,Product Quality,0,Tablet,Standard,1670,2024-07-28,Home
4102,C1126,502.5,Changed Mind,0,Mobile,Standard,966,2024-10-14,Home
